t=0
0.05893135330974806,nan,nan,nan,nan,0.07172562182300984,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.030081495826627003,-0.0777883564463123,-0.08661364720538975,0.018123301189783177,0.4455072506955622,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.055565186488775564,0.19565106306580843,-0.07632818339783469,0.02426712601273148,0.5354732198152686,0.15727413240283608,0.2077170026645739,0.29189829211503227,0.75,nan,nan,nan,nan,nan,nan
0.2020285486880079,0.14465576925395446,0.010441213876867486,0.21805148654513887,0.8576480912917299,-0.10627275631751543,-0.06426575901855423,-0.08949110243055557,0.5,-0.17898220486111113,0.0,0.7754399962494869,nan,nan,nan
-0.27669270833333337,-0.16666666666666666,-0.25,-0.38862318732610945,0.3616536458333333,-0.5982391234635343,-0.7043879002700617,-0.18722873263888892,0.9438599990623717,-0.7361111111111112,-0.5,-0.7991195617317671,0.0,1.0,nan
-0.1655307811193907,-0.05342158564814815,-0.13660120081018517,0.018229166666666657,0.0,-0.13709880438771924,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.20327511135390366,0.15313946759259262,0.014967176649305608,0.2307581018518519,0.453125,0.21874999999999997,0.1770833333333333,0.09773009594328305,0.703125,nan,nan,nan,nan,nan,nan
0.04413517638908934,0.00045662349988261075,-0.02209623360339505,0.07118055555555554,0.5,0.10760372606233731,-0.11111111111111112,0.0,0.5,0.0,0.017933954343722885,1.0,nan,nan,nan
-0.3889334152755423,-0.4166666666666667,-0.346028738888087,-0.7057317448384204,-0.2772463746522189,-0.2961418230199123,-0.3333333333333333,-0.2741976087754385,-0.07403545575497805,-0.7263274016203703,-0.4166666666666667,0.8877199981247434,-0.43204727433997075,0.8452876036371684,nan
-0.06770833333333336,0.3645833333333333,0.11458333333333331,-0.10138931239021565,0.8813657407407408,0.6440972222222222,0.8220486111111112,0.7627314814814815,1.0,nan,nan,nan,nan,nan,nan
0.125,0.2257978076708475,0.2534722222222222,0.3645833333333333,0.7291666666666666,0.375,0.4375,0.41666666666666663,1.0,0.5,0.47916666666666663,1.0,nan,nan,nan
-0.7277811657883918,-0.13671875,-0.13671875,-0.5,-0.9319452914470979,-0.8638905828941958,-0.5,-0.8979179371706469,1.0,-1.0,-0.5,1.0,-0.9319452914470979,1.0,nan
0.7265625,nan,0.36328125,0.0,1.0,0.2421875,0.12109375,0.16145833333333334,1.0,0.0,0.040364583333333336,1.0,nan,nan,nan
-0.7344250371179678,nan,-0.6666666666666666,-0.45556233157678366,0.7265625,0.03586790868744577,-0.6964782469270686,-0.045699601462573076,0.6390782031467682,-0.9087758005401234,-0.47222222222222227,0.9438599990623717,0.0,0.7589127338144362,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
