t=1
-0.030081495826627003,0.05893135330974806,-0.03808621666426113,-0.18524994306816311,0.4455072506955622,0.15727413240283608,0.07172562182300984,0.05233477973807167,0.5,-0.17898220486111113,-0.25,0.7754399962494869,0.0,0.6905752072743366,nan
nan,0.06109341279959973,-0.12125640445285374,-0.08653172366167783,0.2677366099076343,0.05623862184124227,-0.1596039195119599,-0.11329683697539997,0.39101450139112437,-0.3680555555555556,-0.34968317808073596,0.5,nan,nan,nan
nan,0.12392797587830344,0.007220153187098826,-0.012797602900752318,0.655386545645865,0.02292904937934398,-0.03730679735725306,0.09706850405092592,0.3518550621629252,-0.11805555555555558,-0.25520833333333337,0.5,0.0,0.719091377467612,nan
nan,-0.0267697255406508,-0.03970374590084876,-0.17651645477416583,0.43082682291666663,0.1875,-0.21254551263503085,0.010552300347222196,0.7152961825834598,-0.3680555555555556,-0.35796440972222227,0.10044021913411644,0.0,0.5508799924989737,nan
nan,-0.27669270833333337,-0.3333333333333333,-0.5,-0.2772463746522189,0.0,-0.5982391234635343,-0.5,0.3616536458333333,-0.9087758005401234,-0.7361111111111112,0.9438599990623717,-1.0,-0.7991195617317671,nan
-0.20327511135390366,nan,-0.1655307811193907,0.11537905092592594,0.453125,0.10760372606233731,-0.22222222222222224,-0.13709880438771924,0.27815640629353644,-0.7263274016203703,-0.4166666666666667,0.8877199981247434,0.0,0.5178254676288725,nan
nan,nan,-0.09756509728953718,-0.3089851254182701,0.6906828703703705,nan,-0.18229166666666663,0.10416666666666666,0.3333333333333333,-0.8631637008101851,-0.45833333333333337,0.5,-0.6819962828935343,0.40625,nan
nan,nan,-0.27631298055515463,-0.3756106219800728,0.3645833333333333,nan,-0.3105127908984338,-0.10815912142002918,0.3233665735447038,-0.8175516010802468,-0.4444444444444445,0.0,0.0,0.03586790868744577,nan
nan,nan,-0.568359375,-0.75,-0.9319452914470979,nan,-0.5,-0.5228498007312865,0.12507239393561295,-1.0,-1.0,-1.0,-1.0,-0.6480709115099561,nan
nan,nan,nan,-0.06770833333333336,0.7291666666666666,nan,nan,0.0,0.6440972222222222,nan,-0.5,1.0,-0.9319452914470979,0.8813657407407408,nan
nan,nan,nan,-0.25,0.5,nan,nan,-0.47180876931661,0.375,nan,-0.48611111111111116,0.5,0.0,0.4583333333333333,nan
nan,nan,nan,-0.7277811657883918,0.7265625,nan,nan,-1.0,-0.8638905828941958,nan,-1.0,-1.0,-1.0,-0.9319452914470979,nan
nan,nan,nan,nan,0.7265625,nan,nan,nan,0.2421875,nan,nan,0.0,nan,0.08072916666666667,nan
nan,nan,nan,nan,-1.0,nan,nan,nan,-0.8672125185589838,nan,nan,-1.0,nan,-0.4820660456562771,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
