0.48346682242405264,0.5289593152035221,0.4790282086041259,0.4096488333783932,0.7225048870706754,0.5783653337769057,0.5358289128378356,0.5260377208228301,0.75,0.40798611111111116,0.375,0.8864505550631592,0.5,0.8452763042792785,-1
-1,0.5277063817153742,0.4392272631327311,0.45671859202684195,0.6337273137232566,0.5243176118827161,0.42016300154320985,0.4643144858432907,0.6950097741413509,0.3159722222222222,0.3229166666666667,0.75,-1,-1,-1
-1,0.5591236632547261,0.5026314295406756,0.4936011985496239,0.8282134410707671,0.511868930405773,0.4812765239197531,0.548534252025463,0.6754541436340583,0.4409722222222222,0.3723958333333333,0.75,0.5,0.8594551112589685,-1
-1,0.4997338967084971,0.4347029320987654,0.41171068032827884,0.7154134114583334,0.59375,0.3785204475308642,0.5052761501736112,0.8597287642830683,0.3159722222222222,0.3159722222222222,0.5504223124251088,0.5,0.7729011101263183,-1
-1,0.36165364583333337,0.3333333333333333,0.25,0.3612524435353377,0.5,0.20168924970043484,0.25,0.6808268229166667,0.04533179012345679,0.13194444444444445,0.9716126387657897,0.0,0.10084462485021742,-1
0.4274796558823206,-1,0.4168606042117988,0.557689525462963,0.7265625,0.5436428643729745,0.3888888888888889,0.4313823354018592,0.6389535347372662,0.13599537037037038,0.2916666666666667,0.9432252775315796,0.5,0.7588862132270459,-1
-1,-1,0.4510216890657759,0.40393762269886535,0.8453414351851851,-1,0.40885416666666663,0.5520833333333333,0.6666666666666666,0.06799768518518519,0.27083333333333337,0.75,0.5,0.703125,-1
-1,-1,0.3615220625451321,0.3124208011914912,0.6822916666666666,-1,0.3300112915168841,0.4256641966853475,0.6616215320606015,0.09066358024691358,0.2777777777777778,0.5,0.5,0.5,-1
-1,-1,0.2158203125,0.125,0.033956805674658,-1,0.25,0.23856372256697655,0.5622562915883254,0.0,0.0,0.0,0.0,0.1759154631518098,-1
-1,-1,-1,0.46614583333333326,0.8645833333333333,-1,-1,0.5,0.822048611111111,-1,0.25,1.0,0.5,0.9406828703703703,-1
-1,-1,-1,0.375,0.75,-1,-1,0.48856372256697655,0.6875,-1,0.2569444444444444,0.75,0.5,0.7291666666666666,-1
-1,-1,-1,0.135827222698632,0.86328125,-1,-1,0.0,0.067913611349316,-1,0.0,0.0,0.0,0.033956805674658,-1
-1,-1,-1,-1,0.5,-1,-1,-1,0.5,-1,-1,0.5,-1,0.5,-1
-1,-1,-1,-1,0.0,-1,-1,-1,0.07124660931372011,-1,-1,0.0,-1,0.2572738107288291,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
